,brand,Name,Address,City,keyword
2976,marchon,ACADEMY VISION,90 ATLANTIC CITY BLVD,PINE BEACH,"ACADEMY VISION, PINE BEACH, 90 ATLANTIC CITY BLVD"
2977,marchon,OCEAN EYE INSTITUTE,615 LACEY RD,FORKED RIVER,"OCEAN EYE INSTITUTE, FORKED RIVER, 615 LACEY RD"
2978,marchon,EYES FIRST VISION CENTER,28 MAIN ST,TOMS RIVER,"EYES FIRST VISION CENTER, TOMS RIVER, 28 MAIN ST"
2979,marchon,OPTICAL SHOP,442 LACEY RD STE 3,FORKED RIVER,"OPTICAL SHOP, FORKED RIVER, 442 LACEY RD STE 3"
2980,marchon,Visionworks,"588 Route 70, Ste 9",Brick,"Visionworks, Brick, 588 Route 70, Ste 9"
2981,marchon,DR. RYAN SORG,213 WEST LACEY ROAD,FORKED RIVER,"DR. RYAN SORG, FORKED RIVER, 213 WEST LACEY ROAD"
2982,marchon,Visionworks,"2 Route 37 W, G-5",Toms River,"Visionworks, Toms River, 2 Route 37 W, G-5"
2983,marchon,OCEAN FAMILY EYECARE,149 VAN ZILE RD,BRICK,"OCEAN FAMILY EYECARE, BRICK, 149 VAN ZILE RD"
2984,marchon,MANCHESTER BRICK VISION INC,359 BRICK BLVD,BRICK,"MANCHESTER BRICK VISION INC, BRICK, 359 BRICK BLVD"
2985,marchon,SHORE OPTICAL,530 LAKEHURST RD STE 206,TOMS RIVER,"SHORE OPTICAL, TOMS RIVER, 530 LAKEHURST RD STE 206"
2986,marchon,OCEAN EYE INSTITUTE,601 ROUTE 37 W,TOMS RIVER,"OCEAN EYE INSTITUTE, TOMS RIVER, 601 ROUTE 37 W"
2987,marchon,RIGHT COAST SURF SHOP,214 SE CENTRAL AVE,SEASIDE PARK,"RIGHT COAST SURF SHOP, SEASIDE PARK, 214 SE CENTRAL AVE"
2988,marchon,JERSEY SHORE EYECARE LLC,2791 HOOPER AVE,BRICK,"JERSEY SHORE EYECARE LLC, BRICK, 2791 HOOPER AVE"
2989,marchon,DENNIS H LYONS OD FAAO,990 CEDARBRIDGE AVE,BRICK,"DENNIS H LYONS OD FAAO, BRICK, 990 CEDARBRIDGE AVE"
2990,marchon,DR DENNIS LYONS,990 CEDAR BRIDGE AVE,BRICK,"DR DENNIS LYONS, BRICK, 990 CEDAR BRIDGE AVE"
2991,marchon,MILLENNIUM EYECARE,515 BRICK BOULEVARD,BRICK,"MILLENNIUM EYECARE, BRICK, 515 BRICK BOULEVARD"
2992,marchon,ATHWAL EYE ASSOC-4818,14 MULE RD STE 1,TOMS RIVER,"ATHWAL EYE ASSOC-4818, TOMS RIVER, 14 MULE RD STE 1"
2993,marchon,SUSSKIND & ALMALLAH EYE ASSC PA,20 MULE RD,TOMS RIVER,"SUSSKIND & ALMALLAH EYE ASSC PA, TOMS RIVER, 20 MULE RD"
2994,marchon,Brave New World - TR,1272 HOOPER AVE,TOMS RIVER,"Brave New World - TR, TOMS RIVER, 1272 HOOPER AVE"
2995,marchon,JETEYE INC.,1278 HOOPER AVE,TOMS RIVER,"JETEYE INC., TOMS RIVER, 1278 HOOPER AVE"
2996,marchon,JETEYE INC,1278 HOOPER AVE,TOMS RIVER,"JETEYE INC, TOMS RIVER, 1278 HOOPER AVE"
2997,marchon,DRS KERKER AND SPEARS,40 BEY LEA RD STE C104,TOMS RIVER,"DRS KERKER AND SPEARS, TOMS RIVER, 40 BEY LEA RD STE C104"
2998,marchon,SIGHT SAVER OPTICAL,1358 HOOPER AVE STE 12,TOMS RIVER,"SIGHT SAVER OPTICAL, TOMS RIVER, 1358 HOOPER AVE STE 12"
2999,marchon,"JACK SCHWARTZ, OD",1341 ROUTE 9 STE 10,TOMS RIVER,"JACK SCHWARTZ, OD, TOMS RIVER, 1341 ROUTE 9 STE 10"
3000,marchon,EYES FIRST VISION CENTER,1015 ROUTE 70,MANCHESTER TOWNSHIP,"EYES FIRST VISION CENTER, MANCHESTER TOWNSHIP, 1015 ROUTE 70"
3001,marchon,VILLAGE OPTICIANS  446,550 ROUTE 530 STE 19,WHITING,"VILLAGE OPTICIANS  446, WHITING, 550 ROUTE 530 STE 19"
3002,marchon,SHADED VISION,607 B GRAND CENTRAL,LAVALLETTE,"SHADED VISION, LAVALLETTE, 607 B GRAND CENTRAL"
3003,marchon,STEPHEN SINOWAY,1465 STATE ROUTE 31 S,ANNANDALE,"STEPHEN SINOWAY, ANNANDALE, 1465 STATE ROUTE 31 S"
3004,marchon,CLINTON FAM. EYECARE,186 CENTER ST STE 170,CLINTON,"CLINTON FAM. EYECARE, CLINTON, 186 CENTER ST STE 170"
3005,marchon,PAUL PHILLIPS EYE & SURGERY,64 WALMART PLAZA,CLINTON,"PAUL PHILLIPS EYE & SURGERY, CLINTON, 64 WALMART PLAZA"
3006,marchon,ROSATO FAMILY EYECARE LLC,901 THIRD AVE,ALPHA,"ROSATO FAMILY EYECARE LLC, ALPHA, 901 THIRD AVE"
3007,marchon,FRANKLIN FAMILY,454 ELIZABETH AVE STE 220,SOMERSET,"FRANKLIN FAMILY, SOMERSET, 454 ELIZABETH AVE STE 220"
3008,marchon,CUSTOM EYES,162 SUMMERHILL RD STE E,EAST BRUNSWICK,"CUSTOM EYES, EAST BRUNSWICK, 162 SUMMERHILL RD STE E"
3009,marchon,JET EYE INC,326 ROUTE 18 N,EAST BRUNSWICK,"JET EYE INC, EAST BRUNSWICK, 326 ROUTE 18 N"
3010,marchon,"PELICAN OUTDOOR PRODUCTS, INC",393 ROUTE 18 S,EAST BRUNSWICK,"PELICAN OUTDOOR PRODUCTS, INC, EAST BRUNSWICK, 393 ROUTE 18 S"
3011,marchon,EAST BRUNSWICK EYE CENTER LLC,620 CRANBURY RD  STE 102,EAST BRUNSWICK,"EAST BRUNSWICK EYE CENTER LLC, EAST BRUNSWICK, 620 CRANBURY RD  STE 102"
3012,marchon,OPHTHALMIC CONSULTANTS OF NJ PC,620 CRANBURY RD STE 205,EAST BRUNSWICK,"OPHTHALMIC CONSULTANTS OF NJ PC, EAST BRUNSWICK, 620 CRANBURY RD STE 205"
3013,marchon,JETEYE INC,326 ROUTE 18 N,EAST BRUNSWICK,"JETEYE INC, EAST BRUNSWICK, 326 ROUTE 18 N"
3014,marchon,J J POOLE OPT INC #12,232 RYDERS LN,MILLTOWN,"J J POOLE OPT INC #12, MILLTOWN, 232 RYDERS LN"
3015,marchon,AEROPOSTALE PROCUREMENT,2 BRICK PLANT RD,SOUTH RIVER,"AEROPOSTALE PROCUREMENT, SOUTH RIVER, 2 BRICK PLANT RD"
3016,marchon,AERO PRO RECEIVING EAST,2 BRICK PLANT RD,SOUTH RIVER,"AERO PRO RECEIVING EAST, SOUTH RIVER, 2 BRICK PLANT RD"
3017,marchon,CHANGMIN DUAN OD,223 STATE HWY 18  SOUTH STE 107,EAST BRUNSWICK,"CHANGMIN DUAN OD, EAST BRUNSWICK, 223 STATE HWY 18  SOUTH STE 107"
3018,marchon,OPTICAL INSIGHT,778 CAROLIER AVE,NORTH BRUNSWICK,"OPTICAL INSIGHT, NORTH BRUNSWICK, 778 CAROLIER AVE"
3019,marchon,"MICHAEL PETRUSKA, OD",1326 BELVIDERE RD,PHILLIPSBURG,"MICHAEL PETRUSKA, OD, PHILLIPSBURG, 1326 BELVIDERE RD"
3020,marchon,DR. ANTHONY CALLAN,65 N 3RD ST,EASTON,"DR. ANTHONY CALLAN, EASTON, 65 N 3RD ST"
3021,marchon,DR. JOHN BOSCIA,2020 SULLIVAN TRL UNIT 2,EASTON,"DR. JOHN BOSCIA, EASTON, 2020 SULLIVAN TRL UNIT 2"
3022,marchon,PROGRESSIVE VISION INSTITUTE OF,2151 FAIRVIEW AVE,EASTON,"PROGRESSIVE VISION INSTITUTE OF, EASTON, 2151 FAIRVIEW AVE"
3023,marchon,PALMER FAMILY EYE-7489,21 CORPORATE DR STE 2,EASTON,"PALMER FAMILY EYE-7489, EASTON, 21 CORPORATE DR STE 2"
3024,marchon,CJ HOLDING,147 PALMER PARK MALL,EASTON,"CJ HOLDING, EASTON, 147 PALMER PARK MALL"
3025,marchon,DR BRIAN WILLARD,1108 VAN BUREN RD STE 202,EASTON,"DR BRIAN WILLARD, EASTON, 1108 VAN BUREN RD STE 202"
3026,rayban,WARD & CO,29 SOUTH COURT SQUARE,ANDALUSIA,"WARD & CO, 29 SOUTH COURT SQUARE, ANDALUSIA"
3027,rayban,JAMES L BARTON LLC #BAR4943,500 WESTGATE PLAZA,ANDALUSIA,"JAMES L BARTON LLC #BAR4943, 500 WESTGATE PLAZA, ANDALUSIA"
3028,rayban,ANDALUSIA EYE CLINIC LLC,1860 EAST THREE NOTCH ST,ANDALUSIA,"ANDALUSIA EYE CLINIC LLC, 1860 EAST THREE NOTCH ST, ANDALUSIA"
3029,rayban,ANNISTON EYE CLINIC #3226,1105 CHRISTINE AVE,ANNISTON,"ANNISTON EYE CLINIC #3226, 1105 CHRISTINE AVE, ANNISTON"
3030,rayban,EAST ALABAMA EYE CLINIC,1029 CHRISTINE AVE,ANNISTON,"EAST ALABAMA EYE CLINIC, 1029 CHRISTINE AVE, ANNISTON"
3031,rayban,OXFORD EYE CLINIC #OXF1387,333 CHOCCOLOCCO ST,OXFORD,"OXFORD EYE CLINIC #OXF1387, 333 CHOCCOLOCCO ST, OXFORD"
3032,rayban,Americas Best,800 Oxford Exchange Blvd,Oxford,"Americas Best, 800 Oxford Exchange Blvd, Oxford"
3033,rayban,DOWNEY EYE CARE,656 VALLEY CUB DRIVE,ALEXANDRIA,"DOWNEY EYE CARE, 656 VALLEY CUB DRIVE, ALEXANDRIA"
3034,rayban,DAVID G CHANDLER OD PC,1640 PELHAM RD SOUTH,JACKSONVILLE,"DAVID G CHANDLER OD PC, 1640 PELHAM RD SOUTH, JACKSONVILLE"
3035,rayban,ONWARD RESERVE,146 E CLAYTON ST,ATHENS,"ONWARD RESERVE, 146 E CLAYTON ST, ATHENS"
3036,rayban,KUMS FASHION,115 E CLAYTON STREET,ATHENS,"KUMS FASHION, 115 E CLAYTON STREET, ATHENS"
3037,rayban,FIVE POINTS EYE CENTER,698 S MILLEDGE,ATHENS,"FIVE POINTS EYE CENTER, 698 S MILLEDGE, ATHENS"
3038,rayban,NORTHEAST GEORGIA VISION CARE LLC,850 PRINCE AVE,ATHENS,"NORTHEAST GEORGIA VISION CARE LLC, 850 PRINCE AVE, ATHENS"
3039,rayban,ONWARD CAPITAL,"149 ONETA STREET,SUITE 6E1",ATHENS,"ONWARD CAPITAL, 149 ONETA STREET,SUITE 6E1, ATHENS"
3040,rayban,THOMAS EYE CENTER #9932,"1077 BAXTER STREET,SUITE 100",ATHENS,"THOMAS EYE CENTER #9932, 1077 BAXTER STREET,SUITE 100, ATHENS"
3041,rayban,ATHENS FAMILY VISION CLINIC #14200,1000 HAWTHORNE AVE,ATHENS,"ATHENS FAMILY VISION CLINIC #14200, 1000 HAWTHORNE AVE, ATHENS"
3042,rayban,KELLER OPTICAL DEPT,105 TRINITY PLACE,ATHENS,"KELLER OPTICAL DEPT, 105 TRINITY PLACE, ATHENS"
3043,rayban,S P D OPTICAL-ATHENS #409,AMERICAN VISION,ATHENS,"S P D OPTICAL-ATHENS #409, AMERICAN VISION, ATHENS"
3044,rayban,Americas Best,1850 Epps Bridge Pkwy Suite 325,Athens,"Americas Best, 1850 Epps Bridge Pkwy Suite 325, Athens"
3045,rayban,THE OPTICAL SHOP AT ATHENS EYE,1080 VEND DR,WATKINSVILLE,"THE OPTICAL SHOP AT ATHENS EYE, 1080 VEND DR, WATKINSVILLE"
3046,rayban,POARCH BAND OF CREEK INDIANS,349 BUFORD ROLIN DRIVE,ATMORE,"POARCH BAND OF CREEK INDIANS, 349 BUFORD ROLIN DRIVE, ATMORE"
3047,rayban,AUBURN SUNGLASSES LLC,114 W MAGNOLIA,AUBURN,"AUBURN SUNGLASSES LLC, 114 W MAGNOLIA, AUBURN"
3048,rayban,BASDEN EYECARE,780 N DEAN RD,AUBURN,"BASDEN EYECARE, 780 N DEAN RD, AUBURN"
3049,rayban,EAST ALABAMA OPTICAL SHOP LLC,1805 LAKESIDE CIRCLE,AUBURN,"EAST ALABAMA OPTICAL SHOP LLC, 1805 LAKESIDE CIRCLE, AUBURN"
3050,rayban,VISION WORLD,1627 OPELIKA RD,AUBURN,"VISION WORLD, 1627 OPELIKA RD, AUBURN"
3051,rayban,BASDEN EYECARE,2272 MOORES MILL ROAD,AUBURN,"BASDEN EYECARE, 2272 MOORES MILL ROAD, AUBURN"
3052,rayban,KINNUCAN'S DISTR CTR,3365 SKYWAY DRIVE,AUBURN,"KINNUCAN'S DISTR CTR, 3365 SKYWAY DRIVE, AUBURN"
3053,rayban,MOORE'S MILL EYECARE PC,2415 MOORE'S MILL ROAD,AUBURN,"MOORE'S MILL EYECARE PC, 2415 MOORE'S MILL ROAD, AUBURN"
3054,rayban,Americas Best,2111 Tiger Town Pkwy,Opelika,"Americas Best, 2111 Tiger Town Pkwy, Opelika"
3055,rayban,EyeCare Associates Hueytown,3099 Allison-Bonnet Memorial Dr,Hueytown,"EyeCare Associates Hueytown, 3099 Allison-Bonnet Memorial Dr, Hueytown"
3056,rayban,MCCALLA EYE CARE,4817 MCADORY SCHOOL RD,MCCALLA,"MCCALLA EYE CARE, 4817 MCADORY SCHOOL RD, MCCALLA"
3057,rayban,ALABAMA FAMILY EYE CARE #8837,5356 STADIUM TRACE PKWY,HOOVER,"ALABAMA FAMILY EYE CARE #8837, 5356 STADIUM TRACE PKWY, HOOVER"
3058,rayban,SCHAEFFER EYE CENTER-FIVE POINTS,2100 BESSMER RD,BIRMINGHAM,"SCHAEFFER EYE CENTER-FIVE POINTS, 2100 BESSMER RD, BIRMINGHAM"
3059,rayban,HOOVER VISION CENTERS PC,2801 HIGHWAY 150,HOOVER,"HOOVER VISION CENTERS PC, 2801 HIGHWAY 150, HOOVER"
3060,rayban,EyeCare Associates Wildwood,130 Wildwood Parkway,Homewood,"EyeCare Associates Wildwood, 130 Wildwood Parkway, Homewood"
3061,rayban,Americas Best,231 Lakeshore Pkwy,Homewood,"Americas Best, 231 Lakeshore Pkwy, Homewood"
3062,rayban,SCHAEFFER EYE CENTER-HOOVER,1686 MONTGOMERY HIGHWAY,BIRMINGHAM,"SCHAEFFER EYE CENTER-HOOVER, 1686 MONTGOMERY HIGHWAY, BIRMINGHAM"
3063,rayban,SANIBEL SUNGLASS COMPANY,2000 RIVER CHASE GALLERIA,HOOVER,"SANIBEL SUNGLASS COMPANY, 2000 RIVER CHASE GALLERIA, HOOVER"
3064,rayban,EyeCare Associates Hoover,1809 Data Park Dr,Hoover,"EyeCare Associates Hoover, 1809 Data Park Dr, Hoover"
3065,rayban,JOHN SASSER OPTICIANS#10736,1009 MONTOGOMERY HWY,BIRMINGHAM,"JOHN SASSER OPTICIANS#10736, 1009 MONTOGOMERY HWY, BIRMINGHAM"
3066,rayban,PELHAM EYE CARE,2617 HIGHWAY 31 SOUTH,PELHAM,"PELHAM EYE CARE, 2617 HIGHWAY 31 SOUTH, PELHAM"
3067,rayban,SCHAEFFER EYE CENTER,4515 SOUTHLAKE PKWY,BIRMINGHAM,"SCHAEFFER EYE CENTER, 4515 SOUTHLAKE PKWY, BIRMINGHAM"
3068,rayban,INVISION OPHTHALMOLGY,350 HALLMAN HILL E,HOMEWOOD,"INVISION OPHTHALMOLGY, 350 HALLMAN HILL E, HOMEWOOD"
3069,rayban,VESTAVIA TENNIS SHOP,400 BEAUMONT DR BIRMINGHAM,VESTAVIA,"VESTAVIA TENNIS SHOP, 400 BEAUMONT DR BIRMINGHAM, VESTAVIA"
3070,rayban,TRACEY L MERCER OD PC,2000 SOUTHLAKE PARK,HOOVER,"TRACEY L MERCER OD PC, 2000 SOUTHLAKE PARK, HOOVER"
3071,rayban,UAB SCHOOL OF OPTOMETRY,1716 UNIVERSITY BLVD,BIRMINGHAM,"UAB SCHOOL OF OPTOMETRY, 1716 UNIVERSITY BLVD, BIRMINGHAM"
3072,rayban,ALABAMA OPHTHALMOLOGY ASSOC,1000 19TH ST,BIRMINGHAM,"ALABAMA OPHTHALMOLOGY ASSOC, 1000 19TH ST, BIRMINGHAM"
3073,rayban,ADAMS EYE CARE #4451,1712 5TH AVE NORTH,BIRMINGHAM,"ADAMS EYE CARE #4451, 1712 5TH AVE NORTH, BIRMINGHAM"
3074,rayban,SCHAEFFER EYE CENTER-SOUTHSIDE,2019 HIGHLAND AVENUE,BIRMINGHAM,"SCHAEFFER EYE CENTER-SOUTHSIDE, 2019 HIGHLAND AVENUE, BIRMINGHAM"
3075,rayban,SCHAEFFER EYE CENTER-PELHAM,3143 PELHAM PARKWAY,PELHAM,"SCHAEFFER EYE CENTER-PELHAM, 3143 PELHAM PARKWAY, PELHAM"
3076,rayban,M & M FASHION LLC,2006 CAHABA ROAD,MOUNTAIN BROOK,"M & M FASHION LLC, 2006 CAHABA ROAD, MOUNTAIN BROOK"
3077,rayban,OPTICAL ASSOCIATES #POH1610,833 SAINT VINCENT DR SUITE 207,BIRMINGHAM,"OPTICAL ASSOCIATES #POH1610, 833 SAINT VINCENT DR SUITE 207, BIRMINGHAM"
3078,rayban,ACIPCO MEDICAL GROUP INC,3200 16TH STREET NORTH,BIRMINGHAM,"ACIPCO MEDICAL GROUP INC, 3200 16TH STREET NORTH, BIRMINGHAM"
3079,rayban,ALABAMA VISION CENTER LLC,3928 MONTCLAIR ROAD,BIRMINGHAM,"ALABAMA VISION CENTER LLC, 3928 MONTCLAIR ROAD, BIRMINGHAM"
3080,rayban,Americas Best,7001 Crestwood Blvd,Birmingham,"Americas Best, 7001 Crestwood Blvd, Birmingham"
3081,rayban,SCHAEFFER EYE CENTER-EASTWOOD,1536 MONTCLAIR RD,BIRMINGHAM,"SCHAEFFER EYE CENTER-EASTWOOD, 1536 MONTCLAIR RD, BIRMINGHAM"
3082,rayban,Eye Care Associates DC,"1900 Crestwood Blvd. , Ste 101",Birmingham,"Eye Care Associates DC, 1900 Crestwood Blvd. , Ste 101, Birmingham"
3083,rayban,GUS MAYER #1,225 SUMMIT BOULEVARD,BIRMINGHAM,"GUS MAYER #1, 225 SUMMIT BOULEVARD, BIRMINGHAM"
3084,rayban,SCHAEFFER EYE CENTER-COLONNADE,3431 COLONNADE PKWY- SUITE 100,BIRMINGHAM,"SCHAEFFER EYE CENTER-COLONNADE, 3431 COLONNADE PKWY- SUITE 100, BIRMINGHAM"
3085,rayban,SCHAEFFER EYE CENTER,9709 PARKWAY EAST,BIRMINGHAM,"SCHAEFFER EYE CENTER, 9709 PARKWAY EAST, BIRMINGHAM"
3086,rayban,SCHAEFFER EYE CENTER-INVERNESS,4647 HIGHWAY 280 SUITE C,BIRMINGHAM,"SCHAEFFER EYE CENTER-INVERNESS, 4647 HIGHWAY 280 SUITE C, BIRMINGHAM"
3087,rayban,INVERNESS EYE CARE,252 INVERNESS CENTER DRIVE,BIRMINGHAM,"INVERNESS EYE CARE, 252 INVERNESS CENTER DRIVE, BIRMINGHAM"
3088,rayban,OAK MOUNTAIN EYE CARE PC,4960 VALLEYDALE RD,BIRMINGHAM,"OAK MOUNTAIN EYE CARE PC, 4960 VALLEYDALE RD, BIRMINGHAM"
3089,rayban,CRYSTAL EYES INC #THE2463,4500 VALLEYDALE RD,BIRMINGHAM,"CRYSTAL EYES INC #THE2463, 4500 VALLEYDALE RD, BIRMINGHAM"
3090,rayban,SCHAEFFER EYE CENTER-ROEBUCK,"9709 Parkway East, Suites A&B",BIRMINGHAM,"SCHAEFFER EYE CENTER-ROEBUCK, 9709 Parkway East, Suites A&B, BIRMINGHAM"
3091,rayban,ALABAMA VISION CENTER,7191 CAHABA VALLEY RD,BIRMINGHAM,"ALABAMA VISION CENTER, 7191 CAHABA VALLEY RD, BIRMINGHAM"
3092,rayban,VISION FIRST EYE CENTER #EAST724,3240 EDWARDS LAKE PKWY,BIRMINGHAM,"VISION FIRST EYE CENTER #EAST724, 3240 EDWARDS LAKE PKWY, BIRMINGHAM"
3093,rayban,EyeCare Associates Greystone,230 Doug Baker Blvd.,Birmingham,"EyeCare Associates Greystone, 230 Doug Baker Blvd., Birmingham"
3094,rayban,EyeCare Associates Center Point,2525 Center Point Parkway,Birmingham,"EyeCare Associates Center Point, 2525 Center Point Parkway, Birmingham"
3095,rayban,EyeCare Associates Trussville,1825 Tin Valley Circle,Birmingham,"EyeCare Associates Trussville, 1825 Tin Valley Circle, Birmingham"
3096,rayban,EyeCare Associates Cahaba,3165 Greenvalley Rd,Birminham,"EyeCare Associates Cahaba, 3165 Greenvalley Rd, Birminham"
3097,rayban,SCHAEFFER EYE CENTER-MTN BROOK,2737 HIGHWAY 280 SUITE 191,IRONDALE,"SCHAEFFER EYE CENTER-MTN BROOK, 2737 HIGHWAY 280 SUITE 191, IRONDALE"
3098,rayban,DORRINE GOLDSCHMIDT OD#8283,754 MAIN STREET,GARDENDALE,"DORRINE GOLDSCHMIDT OD#8283, 754 MAIN STREET, GARDENDALE"
3099,rayban,DAY OPTOMETRY CLINIC PA,137 W SHUGART RIDGE RD,GARDENDALE,"DAY OPTOMETRY CLINIC PA, 137 W SHUGART RIDGE RD, GARDENDALE"
3100,rayban,MOBILE EYE CLINIC,1127 HIGHWAY 43 S,SARALAND,"MOBILE EYE CLINIC, 1127 HIGHWAY 43 S, SARALAND"
3101,rayban,MOBILE BAY DENTAL LLC,301 SAINT JOSEPH STREET,MOBILE,"MOBILE BAY DENTAL LLC, 301 SAINT JOSEPH STREET, MOBILE"
3102,rayban,MC COY OUTDOOR CO INC,3498 SPRING HILL AVE,MOBILE,"MC COY OUTDOOR CO INC, 3498 SPRING HILL AVE, MOBILE"
3103,rayban,GLUSMAN VISION CENTER INC,105 WEST 1-65 SERVICE RD NORTH,MOBILE,"GLUSMAN VISION CENTER INC, 105 WEST 1-65 SERVICE RD NORTH, MOBILE"
3104,rayban,EyeCare Associates Spring Hill,105 West I-65 Service Rd. N.,Mobile,"EyeCare Associates Spring Hill, 105 West I-65 Service Rd. N., Mobile"
3105,rayban,PREMIER HEALTH OPTICAL WEST,3701 DAUPHIN ST,MOBILE,"PREMIER HEALTH OPTICAL WEST, 3701 DAUPHIN ST, MOBILE"
3106,rayban,SUNGLASS WORLD,3476   BEL AIR,MOBILE,"SUNGLASS WORLD, 3476   BEL AIR, MOBILE"
3107,rayban,Eyeglass World,3743 Airport Blvd,Mobile,"Eyeglass World, 3743 Airport Blvd, Mobile"
3108,rayban,Americas Best,3954 Airport Blvd,Mobile,"Americas Best, 3954 Airport Blvd, Mobile"
3109,rayban,EyeCare Associates Mobile,4219 Cottage Hill Rd,Mobile,"EyeCare Associates Mobile, 4219 Cottage Hill Rd, Mobile"
3110,rayban,EYEWORLD VISION CENTER LLC,7930 MOFFETT RD,SEMMES,"EYEWORLD VISION CENTER LLC, 7930 MOFFETT RD, SEMMES"
3111,rayban,OPTICAL DIMENSIONS,6750 AIRPORT BLVD,MOBILE,"OPTICAL DIMENSIONS, 6750 AIRPORT BLVD, MOBILE"
3112,rayban,MOBILE BAY VISION LLC,1651 SCHILLINGER RD NORTH,SEMMES,"MOBILE BAY VISION LLC, 1651 SCHILLINGER RD NORTH, SEMMES"
3113,rayban,HILLCREST OPTICAL #19770,1261 HILLCREST RD,MOBILE,"HILLCREST OPTICAL #19770, 1261 HILLCREST RD, MOBILE"
3114,rayban,TRANS ENTERPRISES,5256 HIGHWAY 90,MOBILE,"TRANS ENTERPRISES, 5256 HIGHWAY 90, MOBILE"
3115,rayban,DR BETHAN BAKER LYN OD,DR BETHANY LYN,CLANTON,"DR BETHAN BAKER LYN OD, DR BETHANY LYN, CLANTON"
3116,rayban,20/20 EYECARE INC,638 CLANTON MARKETPLACE,CLANTON,"20/20 EYECARE INC, 638 CLANTON MARKETPLACE, CLANTON"
3117,rayban,EyeCare Associates Clanton,1100 Lay Dam Rd.,Clanton,"EyeCare Associates Clanton, 1100 Lay Dam Rd., Clanton"
3118,rayban,DR BRYAN R BOOZER,1000 2ND AVE SW,CULLMAN,"DR BRYAN R BOOZER, 1000 2ND AVE SW, CULLMAN"
3119,rayban,CULLMAN EYE SPECIALISTS PC,601 B GHRAHAM ST SE,CULLMAN,"CULLMAN EYE SPECIALISTS PC, 601 B GHRAHAM ST SE, CULLMAN"
3120,rayban,MARX OPTICAL,320 BROADWAY DRIVE,CULLMAN,"MARX OPTICAL, 320 BROADWAY DRIVE, CULLMAN"
3121,rayban,VISION MASTER,1400 WALL ST NE,CULLMAN,"VISION MASTER, 1400 WALL ST NE, CULLMAN"
3122,rayban,WILLIAM E HOLCOMB MD AND ASSOC,1813 KRESS STREET,CULLMAN,"WILLIAM E HOLCOMB MD AND ASSOC, 1813 KRESS STREET, CULLMAN"
3123,rayban,BARD OPTICAL-DECATUR,331 W. 1ST DRIVE,DECATUR,"BARD OPTICAL-DECATUR, 331 W. 1ST DRIVE, DECATUR"
3124,rayban,CENTER FOR SIGHT CENTRAL IL#18245,304 W HAY ST,DECATUR,"CENTER FOR SIGHT CENTRAL IL#18245, 304 W HAY ST, DECATUR"
3125,rayban,BARD OPTICAL-FORSYTH,1351 HICKORY POINT DR. STE B,FORSYTH,"BARD OPTICAL-FORSYTH, 1351 HICKORY POINT DR. STE B, FORSYTH"
3126,rayban,TEMMEN ADVANCED EYE CARE LLC,133 EAST BARNETT,FORSYTH,"TEMMEN ADVANCED EYE CARE LLC, 133 EAST BARNETT, FORSYTH"
3127,rayban,CAMDA TEMMEN OD LLC #5233,1505 WEST MAIN STREET,MOUNT ZION,"CAMDA TEMMEN OD LLC #5233, 1505 WEST MAIN STREET, MOUNT ZION"
3128,rayban,PERFECT TOUCH,923 HIGHWAY 80 EAST,DEMOPOLIS,"PERFECT TOUCH, 923 HIGHWAY 80 EAST, DEMOPOLIS"
3129,rayban,GREGORY CHAD GREEN OD PC #10272,1401 HWY 80 WEST,DEMOPOLIS,"GREGORY CHAD GREEN OD PC #10272, 1401 HWY 80 WEST, DEMOPOLIS"
3130,rayban,C. D. Denny & Assoc P. A.,151 WEST MAIN,DOTHAN,"C. D. Denny & Assoc P. A., 151 WEST MAIN, DOTHAN"
3131,rayban,20/20 EYE CARE #1457,2464 WEST MAIN STREET,DOTHAN,"20/20 EYE CARE #1457, 2464 WEST MAIN STREET, DOTHAN"
3132,rayban,Americas Best,4601 Montgomery Hwy Suite 110,Dothan,"Americas Best, 4601 Montgomery Hwy Suite 110, Dothan"
3133,rayban,MURRAY VISION SOURCE,5630 W MAIN ST,DOTHAN,"MURRAY VISION SOURCE, 5630 W MAIN ST, DOTHAN"
3134,rayban,DOTHAN OPTOMETRIC CLINIC,200 MEDICAL CARE WAY,DOTHAN,"DOTHAN OPTOMETRIC CLINIC, 200 MEDICAL CARE WAY, DOTHAN"
3135,rayban,DOBBS EYE CLINIC PA#1651,207 S MAIN ST,ENTERPRISE,"DOBBS EYE CLINIC PA#1651, 207 S MAIN ST, ENTERPRISE"
3136,rayban,WALLOWA VALLEY EYE CARE,519 W NORTH STREET,ENTERPRISE,"WALLOWA VALLEY EYE CARE, 519 W NORTH STREET, ENTERPRISE"
3137,rayban,PEE DEE OPTICAL,602 E CHEVES ST,FLORENCE,"PEE DEE OPTICAL, 602 E CHEVES ST, FLORENCE"
3138,rayban,Americas Best,1945 West Palmetto St Suite 111 & 112,Florence,"Americas Best, 1945 West Palmetto St Suite 111 & 112, Florence"
3139,rayban,SALTY'S SURF SHOP,2130 HOFFMEYER RD,FLORENCE,"SALTY'S SURF SHOP, 2130 HOFFMEYER RD, FLORENCE"
3140,rayban,FASHION EYEWEAR,2138 WEST PALMETTO ST,FLORENCE,"FASHION EYEWEAR, 2138 WEST PALMETTO ST, FLORENCE"
